token,name,symbol,decimals,totalSupply
0xD5a0dAd4E6f399CdC346ff04fd90ec0B511fCeF9,Beer Token,BEER,9,429869907808151036380
0xEA8c5B9c537f3ebBcc8F2df0573F2d084E9e2BDb,SOMIDAX,SMDX,18,68251214876932791951507989
0x0887e7665181FF0e7b7c85419FB067EC4D9b5182,Bnbmoon,BNB,18,1000000000000000000000000000
0x6Ff2d9e5891a7a7c554b80e0D1B791483C78BcE9,Wault Finance,WAULT,18,1000000000000000000000000
0x887bf46573b9a77c4060919E786B881f08f15de4,Balloon Token v2,BLNv2,18,35389686302255211645327
0x38B4CE16554Ddb4e11ECE331380e97Ce18ec5ca1,Honey Moon,HYM,18,1000000000000000000000000000000000
0xaB329b1B7785be9f954bacFc7Fa663Ce9b36338d,BSC DOG Token,BSCDOG,9,1000000000000000000000000
0x58730ae0FAA10d73b0cDdb5e7b87C3594f7a20CB,ERC20,ERC20,18,695560685280382678810969256
0x78bc22a215C1eF8a2e41Fa1c39CD7BDC09bd5174,RocketMoon,RMOON,9,1000000000000000000000000
0x7894AA5D21415718047205022555492FadE0aDA5,Fart Finance,FART,18,1000000000000000000000000
0xfbbF6a8ee8C47f6418e066EA65A060D29D200AC4,Motechrist ,Motechrist ,18,420698008000000000000000000
0xEF2ec90e0b8D4CdFdB090989EA1Bc663F0D680BF,Orfano,ORFANO,9,1000000000000000000000000
0x550F0AFd9FAB4e29E57E6de268327Bd428b0D6F1,ThetaBin,ThetaBin,18,10000000000000000000000000
0x816FBFaf1176EE7E7719E7015B93008E8b2c47e7,SAFELON,SAFELON,18,1000000000000000000
0x22168882276e5D5e1da694343b41DD7726eeb288,WSB Token,WSB,18,1000000000000000000000000000
0x3203c9E46cA618C8C1cE5dC67e7e9D75f5da2377,Mobox,MBOX,18,474770020564144784087427023
0x47a8DE1A3A24B668A998c10ECC199B43F14f3dfb,豆柴,MAME,18,100000000000000000000000000000
0xb5E1f0264E249a593019f3893bd2272Fb79BAB05,HOLD,HOLD,18,8990455256281884326031
0x5d122979358363Ac15206223d09A2a32109A915E,Liberty Reserve Token,LR,12,210000000000000000000000
0x660396476810d0c3c707600d922ba3B1B13Ad693,asdfasdf,ASFSAFAS,18,100000000000000000000000
0x4BE7176C0A4E647Ec4a33e8d65F29c1327BaAF68,Dragon,DRG,9,1000000000000000000000
0xca1AA93724be5F7459D76c6DE984D22C9fBcB7Aa,HashCat.farm,HASH,18,17500000000000000000000
0xc624996a2f4651B686a2fBf5d6b5910Bf343C627,Safe MoonShot Mission,SMSM,8,105000000000000000
0x8244609023097AeF71C702cCbaEFC0bde5b48694,WallStreetBets Token,WSBT,18,85999759485901834246520000
0x440D7fACcD228dC8c4c20220391EEB5130fc8751,SHEKAL,SHEKAL,9,1000000000000000000000000
0x67d012F731c23F0313CEA1186d0121779c77fcFE,APOyield SOULS,SOUL,8,582202850101724705
0x72FEAC4C0887c12db21CEB161533Fd8467469e6b,DeadSoul Token,DSL,18,25215256126803636134204761
0x3b1B01441f8Ae64d7d72c1e8A4A8646831fDA0c2,PhaserBSC,PHX,18,4342998923362569183059074
0xE1F2d89a6c79b4242F300f880e490A70083E9A1c,Toffee Token,TOFY,18,174458282370007107499380780661
0xe361344013cC906c56bbA111bDE00C421852c73b,MoonBoys,MBS,9,1000000000000000000000000
0x143321b4d8668b2FA3a78B515C48E916A2be4A95,GOINGMOON,GOINGMOON,9,1000000000000000000000
0x2f893BF5f454431E951A517D6401738F4987Ad10,SAFETRUMP,SafeTrump,18,100000000000000000000000000000000
0x03d5cC621d112a448CD5d4686781c8272B91B19a,SafeStar,SAFESTAR,9,10000000000000000
0xAD5e8494309D3C42C91e88b4698AcAac1814cCc0,No Whales,NOWHALES,18,100000000000000000000000000
0x80050AA57BB00e9d75f4381FE09035a95eB8fC0e,CRYPTO BULL,CBULL,18,10000000000000000000000000
0x8356862AA60B0CFAf96F03F25256A8F49Be3ea52,Miau Finance,MIAU,8,100000000000000000
0xea4a1Fc739D8B70d16185950332158eDFa85d3e8,YEETCOIN,YEET,9,1000000000000000000000000
0x16Feb16F7Ee2190312D03f449eeEc2339add2D83,SafeUniverse,SAFU,9,874549665413979000000000
0x81b5AF742CEb62408d64972eFf7dEb53C6A6f4de,Elon Musk Rocket,ELONROCKET,18,80000000000000000000000000000
0xeE3EB0c8175C01cE1f16A942F890FA3c94306bc4,FinancialFreedom,FRDM,18,962109576426480081865072728307438
0x5F12aa090df799875aE00bBac6023dE23Ea68892,SafeShot,SAFESHOT,18,100000000000000000000000000000
0x605D7816C3E994693556E7e49057BFDB972EEC65,MAVERICK,MVK,6,3000000000000
0x55F04b94F5A4fd021F5C4dE515938dDa8dd56Af7,SLINGSHOT,SLING,18,100000000000000000000000
0x4Cdb9feA7dF42201f4896D66f6ecDC60FcdAF7b3,MOONCAT,MOONCAT,18,1000000000000000000000000000000000
0x2ed9e96EDd11A1fF5163599A66fb6f1C77FA9C66,Lead Token on BSC,LEAD,18,950931063810803461323901431
0x7b41e1860c91Be188c18341AE53a18B49C4b8D15,Borshchik,BORSHCH,18,10247864602236687312504600
0xbf6F824b4C460B3254967ab215a3DF53FF425789,Black Lives Matter,BLM,9,250000000000000000
0xc2e1acef50aE55661855E8dcB72adB182A3cC259,Bat True Share,BTS,18,179999000000000000000000
0x8aa688AB789d1848d131C65D98CEAA8875D97eF1,MultiVAC,MTV,18,10000000000000000000000000000
0xfdb346CE2Fbc8ACbd31e982deF9CcF645FB18b18,DaBaby Convertible,DABABY,18,5206969420000000000000000000
0xD1102332a213E21faF78B69C03572031F3552c33,Bat True Dollar,BTD,18,9661071949645293788054246
0x5b69572D86c28e04EFd0DE2E148Ac2D65ac5c30a,Dark,Dark,18,901517024500345545659
0x0000000000004946c0e9F43F4Dee607b0eF1fA1c,Chi Gastoken by 1inch,CHI,0,48274804
0x851F7a700c5d67DB59612b871338a85526752c25,ArgonToken,ARGON,18,99999999000000000000000000
0x12e34cDf6A031a10FE241864c32fB03a4FDaD739,FREE coin BSC,FREE,18,9996820334380003179665482596840
0x0d9319565be7f53CeFE84Ad201Be3f40feAE2740,bDollar Share,sBDO,18,100000999999999974848000
0xC489E0517D2f45E9636AE17Af50f6Fbeae1A3162,GetRich ,GRH,18,21000000000000000000000000
0xe02e437633667eDc5e69d0F573631653c5a182D6,SpaceJesus,SJ,18,8002738255000000000000000000
0xFB161ddA30991A4E48DE65F0AC4eB17809f0c6b2,budz.finance,BUDZ,18,1715702177963447863786372431
0xFD2eDE6C009ED305FE01A3410f945B580aeBC37B,nugz.finance,NUGZ,18,40976155556555555553556
0x271617ca107c3Bc6d844750276a08bFBBfEf75Fa,TEDDY INU,TEDDY,18,100000000000000000000000000000000
0x7643F0C207172497810ba6b76C5f3924d4ee7569,What Do You Meme Token,WDYMEME,18,3747340119496694647634960000000
0xD37c3C929fD3AB8472CCC042A70e99FF7fADe552,Cellular Finanace,CELL,18,100000000000000000000000000000
0xEAE31488369865A54013EDDB1804b22849A79E79,DOGGOCHOCO,DOGGOCHOCO,18,1000000000000000000000000000000000
0x15F9dAa0b763FC2146BCbEc91b14836A8413151D,SafeMoonMission,SAFEMM,9,100000000000000000000000000
0x4F0c54c06bC401D02Df557FD65eE30F622155cf6,Wry,WRY,8,2100000000000000
0xb813939458aA42ca57B870bEf4bEc24945aDDA6D,Monki,MONKI,18,203231249950608092593723208824
0x4f5AfC97E501907201F94ef7De9F36C4633dcc75,Safe Community Token,SAFECOM,18,666666666666000000000000000000
0xc0d76eAA6B78254175126Dc9dEFfEC3209FC47b5,Incognito,PRV,18,100000000000000000000000
0x91a92482526EB04E60E4372A919B74027f1ad935,Thor Token,THOR,18,100000000000000000000000000
0x4665Bfe8591B848908450777b5FA6C1E7E906d74,MoonAkita,mAkita,18,1000000000000000000000000000
0xCdDd3BcbDE0341fDdf415ec43C7e3D86629cCDEC,XMT,XMT,0,1000000000000000
0x4529dFe6a29478473DaF3C1Cb7feF56Be591F46A,MOONFROG🐸,MOONFROG🐸,8,100000000000000000000
0x77eFA4548A3Fad6dF88a358e1733A6BE8D6143Ea,SWIFR,SWIFR,18,84447869660000000000000000000
0xA8F6c82dFd2be888fc66F8A761200C063Ba38A94,PEPS,PEPS,18,100000000000000000000000
0x81E4d494b85A24a58a6BA45c9B418b32a4E039de,Moon Token,MOONTOKEN,18,1000000000000000000000000000000000
0xB44a9B6905aF7c801311e8F4E76932ee959c663C,BitcashPay,BCP,8,5844666166471581
0xA86Fd9161C4bB5207b1a47bb9c4F29df0FFeDD95,Binance Coin Maker,BinanceCoin,18,999999999999000000000000000000
0x00aa85e010204068b7CC2235800B2d8036bdbF2E,Simple Cool Automatic Money,Scam,10,99999999999999999997577
0x5A3010d4d8D3B5fB49f8B6E57FB9E48063f16700,BSCPAD.com,BSCPAD,18,175600000000000000000000000
0x248C45AF3b2f73Bc40FA159f2a90ce9caD7A77BA,BOGECOIN,BOGE,9,2000000000000000
0x083456669E186268967002de0786383ac6643154,MOON RAY,MR,18,100000000000000000000000
0x526b1f64C3Ffec83c7B2eFf380fAB607fe9481C7,Dimension,DIMENSION,9,1000000000000000000000000
0x0EbC8BC951002Da099c32fDfBfe91c2ebdA9D9dD,ELONPOODLE,ELONPOODLE,8,100000000000000000000
0x76BC625094562106393A5b7A0dDb23F67A874eF5,Pitbull,PB,18,100000000000000000000000000000000
0xa0B0356DdBA737F1d8cf2818Ed4C6733bdE58cED,MAC TOKEN,MAC,18,1000000000000000000000000000000000
0xE3894CB9E92ca78524Fb6a30Ff072FA5E533c162,Everlasting Parachain Token,ELP,18,10000000000000000000000000
0xC9E822aEf89dAe5b6b6a8a23a1aC73955CFD6cd1,Tokeno,KENO,9,777777777777000000000
0xE14E39Cf8c3bE35Eb9DC90C8f989F6287481bb63,Beat dogs Stick,BDS,18,100000000000000000000000000
0x1A6F51770F8Ca368758109c2E69e0F6a1f913586,Shiba Neko,SHIBANEKO,18,10000000000000000000000000000000000
0x6c20a2A45ccB3fb436cD5ab16a31623878e71314,ELBOW,EBW,18,1000000000000000000000000000
0xCe5814eFfF15D53EFd8025B9F2006D4d7D640b9B,MoonStar,MOONSTAR,9,1000000000000000000000000
0xc0Eec81E0f1cbe72C3FdD31899005991508dcc55,Rabbit Test,RBT,9,1000000000000000000
0xB71B359491b52a427d15AD17Ba53Bb5176ad9F43,Girlfriend,GIRL,18,21000000000000000000000000000000
0x6b51231c43B1604815313801dB5E9E614914d6e4,SafeGalaxy,SAFEGALAXY,9,1000000000000000000000000
0xaE70459AC9591DF71Cc6B9d342bf7d3CD8d35D0D,DEEZNUTS,DEEZNUTS,18,210000000000000000000000000
0xA7aea216fD0468472bff56Af4aa3FCeFeA441538,SAFEDOG Protocol,SAFEDOG,8,100000000000000000000000
0x412B6d4C3ca1F0a9322053490E49Bafb0D57dD7c,Helmet.Insure TPT long call option strike 0.06 BUSD expiry 2021/5/3,hTPT,4,49947298392
0x36adE8C85bDd7aae8B547DC5e702CE2138cB9eFC,SPACEDOG,SPACEDOG,8,1000000000000000000
0x5F34718F5BbFCb7025510D36E5869966ABcDc55C,Pancake LPs,Cake-LP,18,594797530593388783
0x4350cbF7800796B81C714d1Fff999c1962C9F26a,ELONFROG🐸,ELONFROG🐸,8,100000000000000000000
0x4FF44160722a133a479e9b23bB66922E93Cc6dEf,t.me/firstmoonbsc,FIRSTMOON,18,100000000000000000000000
0x47ac98E5E35597BD3877F98AE24910bdd8BBE955,mayonnaise.finance,MAYO,18,100000000000000000000000
0xC66ec7daCaD6871c5327e120e57494Cef7A16fdB,TBULL,TBULL,18,50000000000000000000000000
0x8249BC1dEA00660d2d38dF126b53C6c9A733e942,Bami Token,BAMI,18,1011454949868000000000991330
0x2c094F5A7D1146BB93850f629501eB749f6Ed491,Crox Token,CROX,18,5000000000000000000000000
0x9E95cB3D0560f9Cba88991f828322526851BFb56,CodexToken,CODEX,18,15374629206100370658064063
0xd8c202fc83792D98FB94c1FA2FdaC5702A75dF1C,Full Send,FULLSEND,9,1000000000000000000000000
0x32c4bbfC60B3634135b9a10F0a4C4dac3425eE58,UMBRELLA,UMB,9,1000000000000000000000
0xFd7B3A77848f1C2D67E05E54d78d174a0C850335,Ontology Token,ONT,18,17900000000000000000000000
0x5320a661207A010aE9a6Cd135E721C06DB80Adb2,Shazamfinance,Shazam,9,1000000000000000000000
0xB67754f5b4C704A24d2db68e661b2875a4dDD197,Mix,MIX,18,439027628840978794797622
0x4da35413C5F85c64714582a03fEe2492768e46cE,Chi Power Finance,CHIFS,9,9500000000000000000
0xB0D2338EFFD73B1230F84267E244b70b770f08E5,SafePlanes,SAFEPLANES,9,1000000000000000000000000
0xA1928c0D8F83C0bFB7ebE51B412b1FD29A277893,Satisfi Token,SAT,18,342792892179364554702478
0xAA045817828aC32B0fb5dF9c590Fca3771b8C0b6,DadToken,DAD,18,100000000000000000000000000
0x956bfD1d0d05d8cA22794c2AeD55f2593D5e44d7,MoonWind,MW,18,1000000000000000000000000000000000
0x2a6Fc55A05EFb9FEe4B88ece2F3c5AE0596e0F88,KRYPTOKLUB.com,KKC,18,888888888888000000000000000000
0xB2B5833337C624c9382eDe8B2Da4FA0B2bDceC9A,NFT Design,NFT,8,100000000000000000
0xB14493592B610cdC9538Cd8Aa9efFCe7B30908Cb,BunnyMoon,BUNNYMOON,9,999975330715106879640
0xe70e19a22c1599a0Ff2C42803B4079134f8E51a9,SpaceApes,SpaceApes,9,1000000000000000000000000
0x411aDE5Acd4247Ed1E9FAdf4010c84295cAB761d,Pitbull,PB,18,100000000000000000000000000000000
0xFDE07710Fe4E490bb64Fe3BE39DC6FF8ded9f987,SIRIUS,SIRIUS,18,500000000000000000000000000000
0x48f960702722ecd5e39C035FADE8d168ea21F582,EDX.TOKRN,XDTOA,18,6000000000000000000000000
0x0Ca958394bf4F68D30454421388A6A4Af8652E4B,ECOMI,OMI,18,75000000000000000000000000000000000
0xd3Af2f589a8B1f57cbe977B604FE2aDA62b1fd21,SpaceDoge,SPACEDOGE,8,1000000000000000000000
0x235fbC67BB5A7582E8d205423e5C5b5E11236ad4,Xillionaire,XILLION,9,1000000000000000000000000
0x242E46490397ACCa94ED930F2C4EdF16250237fa,Midas Dollar Share,MDS,18,18144497660291709061271
0x5c1848F4971A683da9D768E51bE20832bb1Ab241,Singularity,SINGULARITY,9,871825925680027936677
0xdBE4CC36D0C19858d8cc7c5030593E9922aC680D,DefyCoin,DEFY,8,1203409
0xd2B817AC9BB1C52Ec3b2Cf683eED7665B5F895F8,Akita Cat,ACAT,9,100000000000000000000000000
0x0321394309CaD7E0E424650844c3AB3b659315d3,XBN Community Token,XBC,9,1000000000000000000000000
0x17B1f1B3DefC29dc4298182A9c19338116dF70E5,Tonal Economy,TONL,18,1995719193432250185903013
0x51BDb05063bFf251D5309727526955D2efCc38C2,MOONDOGE,MOONDOGE,0,1000000000000000
0x8597ba143AC509189E89aaB3BA28d661A5dD9830,VANCAT Token,VANCAT,0,1000000000000000
0x739fc4dE7FBd86aaF07b18695D79653D9379331b,Arhem,ARHEM,9,10000000000000000000
0xc35f46aAEb8aD17bCbAa78c03540FEffa44790Cb,LEMUR,LEM,9,1000000000000000000000
0xAd9974A241d0Ca98C95b9ACB42f2D78Bca4B3902,TEST,TEST,18,100000000000000000000000
0x9a08a9d4A5333E2E1184f97eDAcD7CEb9DBa552A,OKCOIN,OKC,9,100000000000000000000
0xd27D3F7f329D93d897612E413F207A4dbe8bF799,Moonshot,MOONSHOT,9,1000000000000000000000000
0xe87237690730752d20eee17f07aF9391f89cDa33,BSC Coin Maker,BSCCoin,18,999999999999000000000000000000
0xFD35b07EBb0547F2d471b771579435fA774b4942,J4RK0FF,J4RK,18,10000000000000000000000000000000
0xdc43C794fe4b7e1e03304ef9869a06B318b30bE3,SpaceGalaxy,SPACEGALAXY,9,1000000000000000000000000
0x23B6226a4f3de196b0aC9E3abBF5683F6F01eB1A,SafeUnited,SafeUnited,18,50000000000000000000000000
0x229b39270CFC3430a6828F0cf73f3889923c9c25,BullDog,BDG,8,100000000000000000
0x614d56de3718E6A29B7541653507CD990A73E2aD,SAFEPUG,SAFEPUG,9,100000000000000000000000000
0x7Cc46141AB1057b1928de5Ad5Ee78Bb37eFC4868,Thunder Token,TNDR,18,13497075501659282082078493
0x1cb3B735c498eF33aD98C2D9c52666264c381399,RohMooHyun,NOMU,18,20090523000000000000000000
0xf95995d642c652e9a7D124d546A7bDF297c6d0fB,KLend,KLT,18,2000000000000000000000000
0xCf9126286d856992b327BeF03BDACd254993244D,AMERTO ,AMERTO ,18,420698008000000000000000000
0xf307910A4c7bbc79691fD374889b36d8531B08e3,Ankr,ANKR,18,10000000000000000000000000000
0x12F7AD91c6b9362DE89f0553bb5144F74655E98b,SAYLORMOON,SAYLOR,9,5000000000000000000
0x120a9e84541750A2d327aa646F56dDEf646DeD1A,MOONPUG,$PUG,18,285932451813000000000000000000
0x95df1652cBAB65fd566C088531B7760C9dA19f5F,Astroape,Astroape,9,1000000000000000000
0xC4b790e1D5f0c3d8AA526F0A8098eD2A1ff0886a,420x,420x,9,1000000000000000000000000
0x3e5437d41ee1286f54e3feBC1e509fD2E90225aa,Bulltoken,BUL,18,10000000000000000000000000000
0xE6E14323F300f09b727D358314b7A6Dd103F7A88,ELONPOMSKY,ELONPOMSKY,8,100000000000000000000
0xb2ad1090B07EabFeeb798a2081D6093FB41faF52,J4RK0FF,J4RK,18,10000000000000000000000000000000
0x4A5a34212404f30C5aB7eB61b078fA4A55AdC5a5,MilkyWay Token by SpaceSwap v2,MILK2,18,29437615310142985890384213
0xbA8A6Ef5f15ED18e7184f44a775060a6bF91d8d0,SHAKE token by SpaceSwap v2,SHAKE,18,333310867366628262238
0x35e869B7456462b81cdB5e6e42434bD27f3F788c,Midas Dollar,MDO,18,1415930848956576581823037
0x1AfD7B4FaF6940872f69e55237155c7B36fd5153,ARC BLOCK PROTOCOL,ABP,18,8317499999988999999999900000000
0xe22537E0aea45C94a00e836d770F53CD9187a27A,Republic,R,18,100000000000000000000000
0xE99667a5f7B21Ac4d48Ab33293fd92Ac3Ce55975,P A N T E R A,PAN,18,100000000000000000000000
0x7f84A94BA46CcDc78325d0484f62451F3E4B8076,RugBiden,RUGBIDEN,9,1000000000000000000000
0x4aD8925BbFCDB67612751d4cE97a211038c89e62,RobinHood Coin,RobinHood,18,9863160069429280604449087761
0xcd19098131faec4aC2cb49f539CAB5A3C9db99Ee,ROCKET,ROCKET,2,100000000000000
0xA3D43BC68cc69f151236409d58E08b285a5C949E,GayBoobs,GBOOBS,0,100000
0x3630b010dD8d023580738C38794b52e29Fb971dA,TEST,TEST,9,1000000000000000000
0x95111f630aC215Eb74599ED42C67E2c2790d69e2,ICA,ICA,18,2198765003620955215429921
0x43e2E48D9A6C670b5381cd1ad8dB114B1c540670,SafeDoge,SAFEDOGE,0,1000000000000000
0xDDE5B33a56f3F1C22e5a6bd8429E6ad508BFF24E,VNDC,VNDC,0,80000000000
0xB0f912532e4fb81620c1a27b55433cbd7fec2f2b,SafeBscscan,SAFEBSCSCAN,9,1000000000000000000000000
0x6B8227A0E18bd35A10849601dB194B24aAB2C8ea,GoSwapp,GOFI,18,1000000000000000000000000
0x60356802424CC8dD5c6759D8026F433BA6cA0eb6,Milkshake Token,$MILK,18,1000000000000000000000000
0x6cFeb2d07623fd884f525e7c33B6FC97147c4F41,t.me/only1token,O1T,18,1000000000000000000
0xFA2E11268ca694a95830070B376e268C784cD1C6,MOONPUG,PUG,18,10000000000000000000000
0xa6D4eD4cD70A1d4324CAE0cCE1D1295AC24451b7,SafeJesus,SafeJesus,9,5000000000000000000
0x366D164Bf5884Db9637ea830dd1aD8AB321f3edD,Storage Dog,SD,18,10000000000000000000000000000
0x4A22e79E03De5b79b8ba78c2F4c1B76ef49d0e36,SafeMoon2,SAFEMOON2,9,2000000000000000000000
0x0abd3E3502c15ec252f90F64341cbA74a24fba06,farm.space,SPACE,18,334652844499181073464346246
0xdbEb98858f5d4Dca13EA0272B2b786E9415d3992,ZETH,ZETH,18,400000000000000000000000
0xb93ba7DC61ECFced69067151FC00C41cA369A797,WenMoon Token,WENMOON,7,100000000000000000000
0xd2DdFba7bb12f6e70c2AAB6B6bf9EdaEf42ed22F,UBUToken,UBU,18,16003044482689567695216010
0x71F2f0ce6e858de06e94aad9eF0cD4FFFa298034,Mouse.Farm,MOUSE,18,16813299186719077080516349
0xdF6d9fC61Bd8163b59d6381EC93aE1D3a4D95bB2,BlimpsRock,BlimpsRock,9,1000000000000000000000000
0x55a8B2a4440528c3c2ac9d3d1EcCE4E73a553e21,J4RK0FF,J4RK,18,420069420069000000000000000000
0x23EC58e45ac5313BCB6681F4f7827B8a8453AC45,Zenfuse Trading Platform Token (BSC),ZEFU,18,19605038776583549163799353
0x12c34F2F32Ff995EFb4288B2157a7Bd75DCE2135,TITANIUM,TITANIUM,2,100000000000000
0x589E527E5640880BaFfA872868D35dC97A70B01c,Safe Asteroid Token,SAFEASTEROID,9,758318511604131559
0x812Ff2420EC87eB40Da80a596f14756ACf98Dacc,HUNGRY BEAR,HUNGRY,8,82070808173328416831770
0xc6A5164B3b438A8d0FbF8297C47A983286C6641E,Super Casino,SCA,9,1000000000000000000000
0x1fBB6cA220dCBE732f796Fa9b13dd21cD654511b,0xzx Token,0xzx,9,10000000000000000000
0x90Dc17d47d739Ee84d61Bd0Ec828a24881e2A0B4,VNDC International Digital Banking,VIDB,8,10000000000000000
0x7B62Cb10134F16EfDc3C6CA54fb211fA1385142a,Phat Ass White Girls,PAWG,18,21000000000000000000000000
0x89dB3Ddbc9e4C78Cbd1383b8D8a2d34c06Ad9ccD,ParticleReverse,PARTICLE,0,115792089237316195423570985008687907853269984665640564039457584007913129639935
0xb83d2c381Fc32d038762538dc09EDFc048604225,ELONHUSKY,ELONHUSKY,8,100000000000000000000
0x596428aF9b3289FE647dE05577D8B08DEE96744A,JUUL,POD,9,1000000000000000000000000
0xa96f3414334F5A0A529ff5d9D8ea95f42147b8C9,RiskMoon,RISKMOON,9,1000000000000000000000000
0x4197C6EF3879a08cD51e5560da5064B773aa1d29,ACryptoS,ACS,18,1671358888463518503689625
0x250632378E573c6Be1AC2f97Fcdf00515d0Aa91B,Binance Beacon ETH,BETH,18,4438699000000000000000
0xE7Cb24F449973D5B3520E5b93D88B405903c75Fb,BNbitcoin Token - minable bitcoin on BSC,BNBTC,8,2099988000000000
0x9087A7d7F767a26E3EB4B1DA70cFFE57A7c914F3,Hologram token,HOLO,9,1000000000000000000
0xD7B729ef857Aa773f47D37088A1181bB3fbF0099,Bogged Finance,BOG,18,2388950220592462586901079
0xCd4EA13001D9AfE96ef4b392369781daE4Bb031A,Hasta,HASTA,18,1000000000000000000000000000
0x0181D12C1b199Fcc4eb1ea3760D902D53232Ce30,GOLDSMAN,GMAN,8,250000000000000000000
0xD51E4C748e179A84399237aa435874bE44048c08,IdeaCoin💡,IdeaCoin💡,8,100000000000000000000
0xABF4601b2d67d263f6A12fF7d427bcF5d42a7000,SESHToken,SESH,18,10000000000000000000000000
0xD9FD7ae1DAFC0d07c831a9dA56B39ED378a0D769,Shepfinance,$hep,9,1000000000000000000000
0xd12460C0694d62a9e7C2bc6b07B755029193948A,Fast Food Token,FFD,18,5352052541397849462363715
0xc45e6086B3181928Ff2A441a9F3683Ea811f95A3,HOT taco,HOTT,18,10000000000000000000000
0x72FF38A411db4d1505ffE65883A341E170531aC9,GOLDSBERG,GBERG,8,250000000000000000000
0x50C35DBC6cB50Dd16Ec10f71e8b46aFF027C385a,MegaDoge,MDOGE,9,1000000000000000000000000
0x860Ce0b48bc85d4B6F33D407aC462F6585626dcd,Hologram token,HOLO,9,1000000000000000000
0xa86d305A36cDB815af991834B46aD3d7FbB38523,BR34P,BR34P,8,8336017159287
0xbDa8D53fe0F164915b46cd2EcfFD94254b6086a2,RAKE,RAKE,18,80009933657603913784895
0x69fa8e7F6bf1ca1fB0de61e1366f7412b827CC51,EnreachDAO,NRCH,9,9999986280916517
0x2b46724155E91E759159605edA7F7e84f9f1DF99,Remix,REMIX,9,1000000000000000000000000
0x0E690ee6fCC26Bc09FeD2D2287268C23d4a81e42,Shield Network,SHILD,18,1000000000000000000000000000000
0x24Ca9d16b25522332BF8EF1abE33ACAC349B6D2A,ELONHUSKY,ELONHUSKY,18,1000000000000000000000000000000000
0x52d86850bc8207b520340B7E39cDaF22561b9E56,Swirl.Cash,SWIRL,18,5000000000000000000000000
0x14357D294fBabbE0fbF59503370c772d563b35b6,HummingBird Finance,HMNG,9,100000000000000000000000000
0xB1dC99060c9C0d963B90354Ef981333e7Aa890f2,Cosmic Token,CMC,8,1000000000000000
0x2f801292924433F41E34669b0817F990764EcAA0,Dogemoon,DOGEMOON,9,10000000000000000000
0x965b0Df5BDA0E7a0649324D78f03D5F7F2De086a,Poly-Peg COOK,COOK,18,10000000000000000000000000000
0x51b2Fab3934dC8202cD172E30D992d7201222d2f,1 Million NFTs,ONE,18,100000000000000000000000
0x2B394CE723e57CD111006C95bF6CFfB3c0eB75ed,Vulkan,VULKAN,9,1000000000000000000000000
0x1A3057027032a1AF433f6f596CAB15271e4D8196,Yellow Road,ROAD,18,9505142000000000000000000
0x53F39324Fbb209693332B87aA94D5519A1a49aB0,Bingo Share,sBGO,18,35001000000000000000000
0x105BC8313E391245FFa538D43dC4Ba55DeE157aC,69 DOGGY,DOGGY,18,6900000000000000000000000000000000000
0x4c0f0011FABa0C7143A04B1Be9A0df4597076342,SibeInu Finance,SIBE,9,10000000000000000000000
0x9322DA6f52126bb1340635a44FEaB15920Feda03,LockedLiquidity🚀,LOCKEDLIQUIDITY🚀,18,1000010000000000000000000000
0x48729c61cb13385150a1Ec1C5b72702F9BF98DC6,QB Token,QB,18,18247237000000000000000000
0x22b1fC9df0e85F5AE23c595054ef6099b6304F8e,LabradorRetrieverPuppy,LARP,9,42069000000000000000
0x3D3e702EC8910d4F39F83a415DE5F1915E45Cb26,TESLA COIN,TESLA,9,1000000000000000000
0x3697dAB2695E87c6bF6A1126FB6Be187c64069e2,SAFEMOO,MOO,18,100000000000000000000000
0x334F1b04D626827099Da3d91fA2140EE4358d38a,SafeAutomaticMoney,SATM,9,1000000000000000000000000
0xEd438051437c22A9Ef249B68c7E292435fE8B858,Mooni,Mooni,9,1000000000000000000000000
0xE2707c0dbE820d9a697982Cb454b5C84Bd1615d7,SafeApple,APPLE,18,500000000000000000000000000000000
0x53f79fF68f385Dcac0d8361C363830Df467e2Fb2,Safe Moon CZ,SAFEMOONCZ,18,70000000000000000000000000000
0x33d08D8C7a168333a85285a68C0042b39fC3741D,AIOZ Network,AIOZ,18,102533334000000000000000000
0x5416bc31417cb6082b0Bc9CF12f7C990876e1436,RobinHood Coin,ROBINHOOD,18,61
0xae2aC1244BACFD674A83abC01bBdD99324fC442B,Cockpit Coin,COCK,18,747000000000000000000000000
0xbE8183612F145986A41ad8e8fCFefED1C2F9dEbA,Moon Bud,MBUD,9,925222633300468859
0xCFEfA64B0dDD611b125157C41cD3827f2e8e8615,KickPad,KPAD,18,203768315000000000000000000
0x4b7EDE893AEa649477a948c2d3CD01f906E6346b,Protocol Labs,PL,18,100000000000000000000000
0xF6690091f3b9e4Fe2C2Be836771a42F05a5dB709,Safe Destiny ,SDY,18,144697599050890821764429560633057
0xdFd9e2A17596caD6295EcFfDa42D9B6F63F7B5d5,FinNexus,FNX,18,64598732658676184847807139
0xae599E4fCf0e1c2d0851De4B62538A0bD1c850B8,GetRich ,GET,8,9970660979264166151499
0x5935F6Ee40BACcdE6Aa3D76Bd7EFAdd7537A0546,MoonDog,MOONDOG,9,100000000000000000000000000
